panel	arm	metabolite_id	eligible_pairs	point_C	interval_C
broader_chemistry	ordinal	core_099	500	0.5	0.5
broader_chemistry	ordinal	core_102	876	0.5	0.5
broader_chemistry	ordinal	core_103	912	0.5	0.5
broader_chemistry	ordinal	core_104	888	0.5	0.5
broader_chemistry	ordinal	core_107	736	0.5	0.5
broader_chemistry	ordinal	core_108	653	0.5	0.5
broader_chemistry	ordinal	core_110	958	0.5	0.5
broader_chemistry	ordinal	core_111	1004	0.5	0.5
broader_chemistry	ordinal	core_112	731	0.5	0.5
broader_chemistry	ordinal	core_113	977	0.5	0.5
broader_chemistry	ordinal	core_114	869	0.5	0.5
broader_chemistry	ordinal	core_115	915	0.5	0.5
broader_chemistry	ordinal	core_116	368	0.5	0.5
broader_chemistry	ordinal	core_117	536	0.5	0.5
broader_chemistry	uniform_pfba	core_001	767	0.5	0.5
broader_chemistry	uniform_pfba	core_002	819	0.5	0.5
broader_chemistry	uniform_pfba	core_004	317	0.5	0.5
broader_chemistry	uniform_pfba	core_005	495	0.5	0.5
broader_chemistry	uniform_pfba	core_006	952	0.5	0.5
broader_chemistry	uniform_pfba	core_007	732	0.5	0.5
broader_chemistry	uniform_pfba	core_011	594	0.5	0.5
broader_chemistry	uniform_pfba	core_012	742	0.5	0.5
broader_chemistry	uniform_pfba	core_013	537	0.5	0.5
broader_chemistry	uniform_pfba	core_014	840	0.5	0.5
broader_chemistry	uniform_pfba	core_015	514	0.5	0.5
broader_chemistry	uniform_pfba	core_016	1000	0.5	0.5
broader_chemistry	uniform_pfba	core_017	705	0.5	0.5
broader_chemistry	uniform_pfba	core_018	1023	0.5	0.5
broader_chemistry	uniform_pfba	core_019	319	0.5	0.5
broader_chemistry	uniform_pfba	core_021	410	0.5	0.5
broader_chemistry	uniform_pfba	core_022	724	0.5	0.5
broader_chemistry	uniform_pfba	core_023	292	0.5	0.5
broader_chemistry	uniform_pfba	core_024	923	0.5	0.5
broader_chemistry	uniform_pfba	core_026	957	0.5	0.5
broader_chemistry	uniform_pfba	core_027	971	0.5	0.5
broader_chemistry	uniform_pfba	core_028	960	0.5	0.5
broader_chemistry	uniform_pfba	core_029	642	0.5	0.5
broader_chemistry	uniform_pfba	core_030	957	0.5	0.5
broader_chemistry	uniform_pfba	core_032	950	0.5	0.5
broader_chemistry	uniform_pfba	core_034	919	0.5	0.5
broader_chemistry	uniform_pfba	core_035	920	0.5	0.5
broader_chemistry	uniform_pfba	core_037	410	0.5	0.5
broader_chemistry	uniform_pfba	core_038	650	0.5	0.5
broader_chemistry	uniform_pfba	core_039	984	0.5	0.5
broader_chemistry	uniform_pfba	core_040	232	0.5	0.5
broader_chemistry	uniform_pfba	core_041	939	0.5	0.5
broader_chemistry	uniform_pfba	core_042	695	0.5	0.5
broader_chemistry	uniform_pfba	core_043	283	0.5	0.5
broader_chemistry	uniform_pfba	core_044	918	0.5	0.5
broader_chemistry	uniform_pfba	core_045	904	0.5	0.5
broader_chemistry	uniform_pfba	core_048	703	0.5	0.5
broader_chemistry	uniform_pfba	core_049	748	0.5	0.5
broader_chemistry	uniform_pfba	core_050	1027	0.5	0.5
broader_chemistry	uniform_pfba	core_051	919	0.5	0.5
broader_chemistry	uniform_pfba	core_052	818	0.5	0.5
broader_chemistry	uniform_pfba	core_053	898	0.5	0.5
broader_chemistry	uniform_pfba	core_054	242	0.5	0.5
broader_chemistry	uniform_pfba	core_056	797	0.5	0.5
broader_chemistry	uniform_pfba	core_057	685	0.5	0.5
broader_chemistry	uniform_pfba	core_058	566	0.5	0.5
broader_chemistry	uniform_pfba	core_060	717	0.5	0.5
broader_chemistry	uniform_pfba	core_062	940	0.5	0.5
broader_chemistry	uniform_pfba	core_063	1026	0.5	0.5
broader_chemistry	uniform_pfba	core_064	691	0.5	0.5
broader_chemistry	uniform_pfba	core_065	727	0.5	0.5
broader_chemistry	uniform_pfba	core_066	646	0.5	0.5
broader_chemistry	uniform_pfba	core_067	869	0.5	0.5
broader_chemistry	uniform_pfba	core_069	753	0.5	0.5
broader_chemistry	uniform_pfba	core_070	909	0.5	0.5
broader_chemistry	uniform_pfba	core_071	635	0.5	0.5
broader_chemistry	uniform_pfba	core_072	847	0.5	0.5
broader_chemistry	uniform_pfba	core_073	924	0.5	0.5
broader_chemistry	uniform_pfba	core_074	849	0.5	0.5
broader_chemistry	uniform_pfba	core_075	1025	0.5	0.5
broader_chemistry	uniform_pfba	core_076	885	0.5	0.5
broader_chemistry	uniform_pfba	core_077	642	0.5	0.5
broader_chemistry	uniform_pfba	core_078	911	0.5	0.5
broader_chemistry	uniform_pfba	core_079	225	0.5	0.5
broader_chemistry	uniform_pfba	core_080	870	0.5	0.5
broader_chemistry	uniform_pfba	core_081	988	0.5	0.5
broader_chemistry	uniform_pfba	core_083	141	0.5	0.5
broader_chemistry	uniform_pfba	core_084	718	0.5	0.5
broader_chemistry	uniform_pfba	core_085	863	0.5	0.5
broader_chemistry	uniform_pfba	core_086	561	0.5	0.5
broader_chemistry	uniform_pfba	core_088	713	0.5	0.5
broader_chemistry	uniform_pfba	core_090	334	0.5	0.5
broader_chemistry	uniform_pfba	core_091	779	0.5	0.5
broader_chemistry	uniform_pfba	core_092	1024	0.5	0.5
broader_chemistry	uniform_pfba	core_093	748	0.5	0.5
broader_chemistry	uniform_pfba	core_094	935	0.5	0.5
broader_chemistry	uniform_pfba	core_095	913	0.5	0.5
broader_chemistry	uniform_pfba	core_096	920	0.5	0.5
broader_chemistry	uniform_pfba	core_097	623	0.5	0.5
broader_chemistry	uniform_pfba	core_098	880	0.5	0.5
broader_chemistry	uniform_pfba	core_099	500	0.5	0.5
broader_chemistry	uniform_pfba	core_102	876	0.5	0.5
broader_chemistry	uniform_pfba	core_103	912	0.5	0.5
broader_chemistry	uniform_pfba	core_104	888	0.5	0.5
broader_chemistry	uniform_pfba	core_107	736	0.5	0.5
broader_chemistry	uniform_pfba	core_108	653	0.5	0.5
broader_chemistry	uniform_pfba	core_110	958	0.5	0.5
broader_chemistry	uniform_pfba	core_111	1004	0.5	0.5
broader_chemistry	uniform_pfba	core_112	731	0.5	0.5
broader_chemistry	uniform_pfba	core_113	977	0.5	0.5
broader_chemistry	uniform_pfba	core_114	869	0.5	0.5
broader_chemistry	uniform_pfba	core_115	915	0.5	0.5
broader_chemistry	uniform_pfba	core_116	368	0.5	0.5
broader_chemistry	uniform_pfba	core_117	536	0.5	0.5
